transaction_id,wallet_id,tx_hash,direction,asset_symbol,amount,usd_value_at_tx,fee_native,status,submitted_at,confirmed_at,updated_at
3552,225,0xd6bee931f0bd4bd096368ac0e0c3c8d8a36acb5644264c5f8550a475,send,BNB,0.17810688,103.3,0.00259248,confirmed,2026-07-13T05:27:46+00:00,2026-07-13T05:35:48+00:00,2026-07-13T05:35:48+00:00
3553,225,0xe30b63c361e44959890c70f35485401c6f1075a15b0d42e69d44ff56,send,BNB,0.14515447,84.19,0.00987141,confirmed,2026-08-06T09:08:06+00:00,2026-08-06T09:17:38+00:00,2026-08-06T09:17:38+00:00
3554,225,,swap,USDT,0.00984998,0.01,0.00053818,pending,2026-08-13T17:53:44+00:00,,2026-08-13T17:53:44+00:00
3555,225,0x4af75b09363b4054b0a5067f2f0076f8ecd201df63fc4dd993f01f73,swap,USDT,0.01291706,0.01,0.00452279,failed,2026-07-14T08:50:24+00:00,,2026-07-14T08:50:24+00:00
3556,225,0x032fbd166e384e2c93d37f0053fa487b26b7d38095cb4c1db070b140,send,USDT,0.00565691,0.01,0.00719615,confirmed,2026-07-14T10:53:08+00:00,2026-07-14T11:01:16+00:00,2026-07-14T11:01:16+00:00
3557,225,0x60b491f43b344a289be8af197e2dc256978d6e47dd16461ab963100e,swap,USDT,0.20156537,0.2,0.00144901,failed,2026-08-08T18:13:48+00:00,,2026-08-08T18:13:48+00:00
3558,225,0xd166facd281d42918578de42a077688224613b0e74824eb5b22e9090,send,USDT,7.88839847,7.89,0.00264355,confirmed,2026-07-14T08:35:05+00:00,2026-07-14T08:35:45+00:00,2026-07-14T08:35:45+00:00
3559,225,0x523d051dbf07488086023bee67233a418c42c2311eb44c1088b2b3a6,receive,BNB,0.00894719,5.19,0.00922756,confirmed,2026-07-27T11:00:09+00:00,2026-07-27T11:00:17+00:00,2026-07-27T11:00:17+00:00
3560,225,0xb170a66d6a304e6585bffc5d994c217726c6cc0351244f92afde5e07,receive,USDT,0.05289847,0.05,0.00932258,confirmed,2026-08-05T09:42:49+00:00,2026-08-05T09:49:25+00:00,2026-08-05T09:49:25+00:00
3561,225,0x0ff57e95967f490f95027e346e8b8db53459d2589e2447e9972e34ad,receive,BNB,3.93240308,2280.79,0.00234514,confirmed,2026-07-22T14:58:23+00:00,2026-07-22T15:06:38+00:00,2026-07-22T15:06:38+00:00
3562,225,0xe7f4e3341825400d9f935a276a600e123bee788aaf6f48b3bac57a44,swap,USDT,0.01783964,0.02,0.00472729,confirmed,2026-07-25T11:43:32+00:00,2026-07-25T11:53:31+00:00,2026-07-25T11:53:31+00:00
3563,225,0xa386768d22f841c1a2b30d290b44f83d5e61f1861d4e4894b8b8a97b,receive,BNB,0.56869754,329.84,0.00308513,confirmed,2026-07-10T20:19:36+00:00,2026-07-10T20:20:27+00:00,2026-07-10T20:20:27+00:00
3564,225,,receive,USDT,0.81263543,0.81,0.00815586,pending,2026-08-29T02:41:25+00:00,,2026-08-29T02:41:25+00:00
3565,225,0x25c16174a3424996944890eebc82dcc60154686a480a4dc09e355d6b,receive,BNB,1.23737766,717.68,0.0006315,confirmed,2026-08-11T00:35:33+00:00,2026-08-11T00:44:41+00:00,2026-08-11T00:44:41+00:00
3566,225,0x02c8c1effec74c2b89fbf7f4866720f71de0bcfc4137442bb635825a,receive,BNB,0.1348009,78.18,0.00442734,confirmed,2026-07-14T14:16:07+00:00,2026-07-14T14:22:27+00:00,2026-07-14T14:22:27+00:00
3567,225,0xfce2f7bda8b14dcababdb2934fae4cb0f240d057a7a04c599609471b,send,BNB,0.12961519,75.18,0.00953052,failed,2026-07-23T05:05:12+00:00,,2026-07-23T05:05:12+00:00
3568,226,0xb696e256739e4c2e8647f41e5ddb010a921fa430b0504d11a8acd91e,receive,MATIC,0.0130922,0.01,0.0056118,confirmed,2026-07-14T03:42:24+00:00,2026-07-14T03:45:20+00:00,2026-07-14T03:45:20+00:00
3569,226,0x2d19a2d615854a7eae6f76cb8b7f775d17bdd4daa4be4899b04ca015,receive,USDC,0.04326687,0.04,0.00734517,confirmed,2026-08-14T08:43:57+00:00,2026-08-14T08:48:58+00:00,2026-08-14T08:48:58+00:00
3570,227,0x38e3a75eab694f5a8addbca0e29c9a15b65db5791a024491a2ca7af2,receive,USDC,0.03932207,0.04,0.0026328,confirmed,2026-08-14T22:39:34+00:00,2026-08-14T22:46:24+00:00,2026-08-14T22:46:24+00:00
3571,227,0xe99ecffb33d84c65b8dca61fbc616b2351b5c1626dec44579f6e33b8,receive,USDC,0.00813969,0.01,0.00408195,confirmed,2026-08-11T17:23:37+00:00,2026-08-11T17:27:28+00:00,2026-08-11T17:27:28+00:00
3572,227,,send,USDC,2.01979431,2.02,0.00128945,pending,2026-07-20T14:55:05+00:00,,2026-07-20T14:55:05+00:00
3573,227,0x5e31dbe3e32a49d9a7c8e61d02fe382fa77112e4ca864f0a87068cfb,send,ETH,0.00012584,0.4,0.00485954,failed,2026-07-29T05:26:00+00:00,,2026-07-29T05:26:00+00:00
3574,227,0xe5dc346ca7e1414eaff30b328842541ff6a5da6427474a0fa6abc5f8,send,ETH,0.05711608,182.77,0.0060271,confirmed,2026-08-27T19:08:44+00:00,2026-08-27T19:16:19+00:00,2026-08-27T19:16:19+00:00
3575,227,0xa7d6520523494b7c93cfdd1aaffd4fe43b11482d58004c1a919abc88,send,USDC,0.10183959,0.1,0.00901133,confirmed,2026-07-30T00:44:45+00:00,2026-07-30T00:49:56+00:00,2026-07-30T00:49:56+00:00
3576,227,,send,ETH,2.48273246,7944.74,0.00103556,pending,2026-08-08T21:38:13+00:00,,2026-08-08T21:38:13+00:00
3577,227,0xf6fffb6f72a64434aad7612fc23d053abb074997c720437785dd210e,swap,ETH,0.85801495,2745.65,0.00100657,confirmed,2026-07-30T06:21:55+00:00,2026-07-30T06:26:30+00:00,2026-07-30T06:26:30+00:00
3578,227,0x74e33d7d23a142efb391bce71832d4d5f6e05bc947b94d60a7760ab4,swap,USDC,0.08218619,0.08,0.00685387,confirmed,2026-08-14T17:24:36+00:00,2026-08-14T17:32:04+00:00,2026-08-14T17:32:04+00:00
3579,227,0xaf82cfd84e3c4524aea8dac607c19feb505bd5d0f6fc4f009689235a,swap,ETH,0.51052611,1633.68,0.00103899,confirmed,2026-08-12T10:38:00+00:00,2026-08-12T10:43:19+00:00,2026-08-12T10:43:19+00:00
3580,227,,swap,USDC,5.29435793,5.29,0.00985019,pending,2026-08-22T21:39:35+00:00,,2026-08-22T21:39:35+00:00
3581,227,0x52e85b587d134877a945cd550a1a49507bd5bd884f31482b9fc91538,receive,USDC,0.00654764,0.01,0.0057807,confirmed,2026-08-16T06:15:42+00:00,2026-08-16T06:25:33+00:00,2026-08-16T06:25:33+00:00
3582,227,0x6e56660351a24f5cacab17a158e17f000ce74ec5f53146eb93a8e618,receive,USDC,0.00457997,0.0,0.00580439,confirmed,2026-07-30T00:28:49+00:00,2026-07-30T00:32:27+00:00,2026-07-30T00:32:27+00:00
3583,227,,receive,USDC,0.10258772,0.1,0.00493235,pending,2026-07-29T01:06:00+00:00,,2026-07-29T01:06:00+00:00
3584,227,0xa943fb42f8cc41dbbd8eaddbda475f6295fc09785aa44b8196684738,swap,USDC,0.03776138,0.04,0.00082244,confirmed,2026-08-17T00:17:13+00:00,2026-08-17T00:23:27+00:00,2026-08-17T00:23:27+00:00
3585,227,0xe0b8225f3e41480087c7bf06aa7cc413902f81c8427c42c1838ad978,receive,ETH,0.47315314,1514.09,0.00856416,confirmed,2026-08-06T05:44:35+00:00,2026-08-06T05:54:08+00:00,2026-08-06T05:54:08+00:00
3586,227,0x3937ea93260d4cb08024e2c498e2f1fe3adadb0d622b4b308ecd67eb,send,USDC,0.52468577,0.52,0.00042826,confirmed,2026-07-29T18:15:11+00:00,2026-07-29T18:15:29+00:00,2026-07-29T18:15:29+00:00
3587,227,0xe9163a5a05ec4aa3b12ca9d2658b6a0b1715681e07c647d7a4bd2240,send,ETH,0.04082141,130.63,0.0031474,confirmed,2026-07-24T01:56:48+00:00,2026-07-24T02:00:42+00:00,2026-07-24T02:00:42+00:00
3588,227,0xd81ff9453b6047b0b1b3bfcfd8fa73425054518e614c41568141d4ec,send,USDC,0.13500073,0.14,0.00268933,confirmed,2026-07-29T08:16:48+00:00,2026-07-29T08:23:55+00:00,2026-07-29T08:23:55+00:00
3589,227,0xdb591b1739e34b04b7b74d8699657a572881c8f0a4b5471e895290d5,receive,ETH,0.15553033,497.7,0.00779564,failed,2026-08-17T20:10:30+00:00,,2026-08-17T20:10:30+00:00
3590,227,0x8357cef8a28e4d6d9069cf083d8fbb43778d32cf06ec4384bc18da54,swap,ETH,0.02377458,76.08,0.00606759,confirmed,2026-08-29T09:48:02+00:00,2026-08-29T09:55:58+00:00,2026-08-29T09:55:58+00:00
3591,227,0x66d98f558cca40068f3dc4a487efde51aee303e1fe2f4a0c87d96278,receive,ETH,0.51472295,1647.11,0.00459647,confirmed,2026-07-24T18:55:05+00:00,2026-07-24T19:03:22+00:00,2026-07-24T19:03:22+00:00
3592,227,,send,USDC,0.34335275,0.34,0.0097803,pending,2026-08-17T05:20:35+00:00,,2026-08-17T05:20:35+00:00
3593,227,,receive,ETH,0.03749195,119.97,0.00231484,pending,2026-08-17T19:01:06+00:00,,2026-08-17T19:01:06+00:00
3594,227,0x96cdbeb43ebb42c99cc9815ab733c60ca1912f0a8e964727b6693033,send,USDC,0.20462007,0.2,0.00896847,confirmed,2026-07-28T20:39:19+00:00,2026-07-28T20:45:36+00:00,2026-07-28T20:45:36+00:00
3595,228,0xa87b7e8fbadc4fbfbdfe5d84843b28ff9ed77e734ce64bc39b3e82e9,send,USDC,1.75184122,1.75,0.00165386,confirmed,2026-08-06T20:11:30+00:00,2026-08-06T20:17:47+00:00,2026-08-06T20:17:47+00:00
3596,228,,receive,MATIC,0.00222825,0.0,0.00681051,pending,2026-08-14T13:51:41+00:00,,2026-08-14T13:51:41+00:00
3597,228,,send,USDC,26.21223278,26.21,0.00818985,pending,2026-03-14T22:40:14+00:00,,2026-03-14T22:40:14+00:00
3598,228,0x62fae9c09d57499fa6b35d9d9b5aabf629ec8b45dd8e4ce2bce4a73b,swap,USDC,0.06605129,0.07,0.00868809,failed,2026-07-20T09:06:58+00:00,,2026-07-20T09:06:58+00:00
3599,228,0x495f05e8620c4743959c69f1b3e3179b02af7819e94740e89aa872c0,receive,USDC,0.4200688,0.42,0.00505945,confirmed,2026-07-18T20:40:36+00:00,2026-07-18T20:41:16+00:00,2026-07-18T20:41:16+00:00
3600,228,0xc34f800bfc3f4d59b441895680bdd87c5552b49fd38740e4a1e09b82,receive,USDC,0.08887704,0.09,0.0006055,failed,2026-08-10T16:15:05+00:00,,2026-08-10T16:15:05+00:00
3601,228,0x3649a9bef0a047a788b5f635ee458ce0294824f18b194a7585004592,receive,USDC,0.06679434,0.07,0.00886171,confirmed,2026-07-04T07:52:36+00:00,2026-07-04T07:55:14+00:00,2026-07-04T07:55:14+00:00
3602,228,0x95f4537c2a2b4e3a95ac6db37343c5b52f888905b3c648a7a9c55240,swap,USDC,0.72337032,0.72,0.00744002,failed,2026-06-21T21:20:53+00:00,,2026-06-21T21:20:53+00:00
3603,228,0x3f7103ed15f24ab7b285fc99af6b396d453cf14622f6495fa4741990,receive,USDC,2.67751804,2.68,0.00747136,failed,2026-07-05T05:36:47+00:00,,2026-07-05T05:36:47+00:00
3604,228,0x7a111774d6644c07be74698d1deeb7ab65b71314e2314cc181b877be,swap,USDC,4.6702655,4.67,0.00642141,confirmed,2026-06-21T04:45:36+00:00,2026-06-21T04:49:45+00:00,2026-06-21T04:49:45+00:00
3605,228,0x4b7f1750f34b4aae9fa2d96d6e0412e429259428dee3455180c9c0c3,swap,MATIC,0.10679589,0.06,0.00015505,confirmed,2026-05-15T00:55:57+00:00,2026-05-15T01:02:15+00:00,2026-05-15T01:02:15+00:00
3606,228,0x84effbd6f71641dd95b854ca312ce7dfa4080a022fba40f9b7d91888,swap,USDC,0.05949091,0.06,0.00266111,failed,2026-05-22T16:36:17+00:00,,2026-05-22T16:36:17+00:00
3607,228,0xdeda5c2ac72244bb9e6af63ad9b765653213408b3ba84737aa149285,send,USDC,0.00046199,0.0,0.00775124,confirmed,2026-02-16T04:34:31+00:00,2026-02-16T04:42:07+00:00,2026-02-16T04:42:07+00:00
3608,228,0x3f094d76a4da43e793ff231ce688640e26968cc8490a4783a690f4a5,send,MATIC,0.05395778,0.03,0.00732103,failed,2026-08-11T21:59:05+00:00,,2026-08-11T21:59:05+00:00
3609,228,,send,MATIC,0.00875736,0.01,0.00413011,pending,2026-06-30T03:09:48+00:00,,2026-06-30T03:09:48+00:00
3610,228,0xbac4c91fe4a4441489597508e0c036fd67709d85bed144cf82a24170,send,MATIC,0.34394268,0.21,0.00479971,confirmed,2026-07-03T04:48:35+00:00,2026-07-03T04:57:37+00:00,2026-07-03T04:57:37+00:00
3611,228,0x97a27d707fa94471a8ddfdc72210c7f114051e6ab0f54f329c7dbe5d,swap,USDC,0.71732825,0.72,0.00264992,confirmed,2026-08-02T19:29:43+00:00,2026-08-02T19:30:44+00:00,2026-08-02T19:30:44+00:00
3612,228,0x0d9b4d4c404d4f3bb664f28dc87cb7c261ab88e5b92e4feaa42d8fdb,swap,MATIC,0.07025308,0.04,0.00457436,confirmed,2026-02-17T02:16:43+00:00,2026-02-17T02:18:33+00:00,2026-02-17T02:18:33+00:00
3613,228,0xc6660b7b2b8d42ecbdc42663c2ddacd348fd534694a84fbda938a3cb,swap,USDC,2.0838311,2.08,0.00432771,confirmed,2026-07-23T10:28:36+00:00,2026-07-23T10:32:07+00:00,2026-07-23T10:32:07+00:00
3614,228,,swap,MATIC,0.00109694,0.0,0.00479792,pending,2026-07-08T18:17:22+00:00,,2026-07-08T18:17:22+00:00
3615,228,0x3e61ca2c260943e0b1250d991913d470fa8f68a0524f49cba900f432,receive,MATIC,2.60635894,1.56,0.0081998,confirmed,2026-03-20T23:55:41+00:00,2026-03-20T23:58:16+00:00,2026-03-20T23:58:16+00:00
3616,228,0x4064dba9abab40c59ef4fae6b9584c725b3a44e9651548949e8af96c,send,MATIC,0.01566948,0.01,0.00488109,confirmed,2026-03-04T19:46:55+00:00,2026-03-04T19:48:30+00:00,2026-03-04T19:48:30+00:00
3617,228,0x051cbbc04d2e4ec0941c2de3978efdf321ab3432a5504e0baeb0e253,send,MATIC,0.10785288,0.06,0.00523186,confirmed,2026-08-31T19:57:13+00:00,2026-08-31T20:02:53+00:00,2026-08-31T20:02:53+00:00
3618,228,0x7edbaa9e72304cd6adb878ad7b33534c16f4b99a36c542598683d98a,receive,MATIC,0.0481582,0.03,0.00452715,confirmed,2026-05-08T09:16:51+00:00,2026-05-08T09:24:13+00:00,2026-05-08T09:24:13+00:00
3619,228,0x43c8ff5f8c9a41b1bf5e53057034a40ca744bb7a36e44281a3452d11,swap,MATIC,0.67957329,0.41,0.00689395,confirmed,2026-06-29T20:55:51+00:00,2026-06-29T21:04:00+00:00,2026-06-29T21:04:00+00:00
3620,228,0x53b0c1bd935045b19014276763309771f6858f4d88ce43b49d6ad5db,swap,USDC,0.0090123,0.01,0.00475667,confirmed,2026-07-14T21:32:39+00:00,2026-07-14T21:35:54+00:00,2026-07-14T21:35:54+00:00
3621,228,,swap,MATIC,0.11299334,0.07,0.00546334,pending,2026-07-23T18:13:50+00:00,,2026-07-23T18:13:50+00:00
3622,228,0xf3c9514e3c244c7998e644653a1c86bc5ca8a8beabff4d988d9b0477,send,MATIC,1.20591458,0.72,0.00864068,confirmed,2026-03-24T05:12:13+00:00,2026-03-24T05:15:24+00:00,2026-03-24T05:15:24+00:00
3623,228,0xafccfc67cb26436f953a8cc677f3b65f5708a82741314c68a633f7b2,swap,USDC,0.11008754,0.11,0.00592367,confirmed,2026-03-20T08:20:39+00:00,2026-03-20T08:23:56+00:00,2026-03-20T08:23:56+00:00
3624,229,0x68c9c50c033c42ef92ac6148d4f7cb74017ba9b08e444335853d654b,send,ARB,0.07354581,0.07,0.00341121,confirmed,2026-06-02T01:44:04+00:00,2026-06-02T01:48:23+00:00,2026-06-02T01:48:23+00:00
3625,229,0xe47ca7e0b9164820af7193f75e787c6d521a98baa3924d049368f2b3,receive,ETH,1.46809167,4697.89,0.00846572,confirmed,2026-08-19T05:50:52+00:00,2026-08-19T05:59:18+00:00,2026-08-19T05:59:18+00:00
3626,229,0x07412fe5b63b410cbfbc3b90e7231d927cb03dd68db84dabba65474e,receive,ARB,0.02776951,0.02,0.00532433,confirmed,2026-07-22T17:40:07+00:00,2026-07-22T17:40:42+00:00,2026-07-22T17:40:42+00:00
3627,229,0xd94166d65eb441f380dd16bbb0db1beda9e402839b014ef196125c25,send,ARB,0.14262547,0.13,0.00235718,confirmed,2026-08-25T14:47:21+00:00,2026-08-25T14:54:57+00:00,2026-08-25T14:54:57+00:00
3628,229,0xc6c00a78278941f9a8e180e5f2789ab3d149fd13432e4790bb8c337b,swap,ETH,0.02423367,77.55,0.00291901,confirmed,2026-08-21T16:11:48+00:00,2026-08-21T16:19:46+00:00,2026-08-21T16:19:46+00:00
3629,229,0x2eb19137cacd486fbd5c2153994106f4ba52063b77ce4e9a8f27c32f,swap,ETH,0.11685716,373.94,0.00019792,confirmed,2026-05-14T13:59:59+00:00,2026-05-14T14:04:32+00:00,2026-05-14T14:04:32+00:00
3630,229,,receive,ETH,14.53650483,46516.82,0.00253247,pending,2026-06-05T00:42:42+00:00,,2026-06-05T00:42:42+00:00
3631,229,,swap,ARB,0.4688156,0.42,0.0050755,pending,2026-05-29T05:42:25+00:00,,2026-05-29T05:42:25+00:00
3632,229,0x9330ff0c8b494a7e97597be9f48b62338aad0d8285ff478b87783fa4,receive,ETH,0.22568406,722.19,0.0099655,confirmed,2026-07-04T00:28:51+00:00,2026-07-04T00:33:29+00:00,2026-07-04T00:33:29+00:00
3633,229,0x1ff72020964842dd9a4d6e057ecc2ed423a6fa7bb499456394c86dab,send,ETH,0.26980244,863.37,0.00846294,confirmed,2026-06-24T01:05:21+00:00,2026-06-24T01:08:50+00:00,2026-06-24T01:08:50+00:00
3634,229,0x7ed7d0ee38984e27a6c03f92952a3588b38c8e3dd5d34f8f9fd66197,send,ETH,0.01795758,57.46,0.00835071,confirmed,2026-07-18T15:23:42+00:00,2026-07-18T15:31:00+00:00,2026-07-18T15:31:00+00:00
3635,229,0xce39626b50ee448a89d4c63fe53a6e215cb028a66e824733bf1cd39c,send,ARB,3.24069034,2.92,0.00364634,confirmed,2026-05-20T12:15:28+00:00,2026-05-20T12:22:24+00:00,2026-05-20T12:22:24+00:00
3636,229,0xd830ac52283f4275bfe3f55c9c9acd1928190704d542486d8a4cba66,receive,ETH,0.30730999,983.39,0.00282427,confirmed,2026-07-29T18:18:17+00:00,2026-07-29T18:22:53+00:00,2026-07-29T18:22:53+00:00
3637,229,0x50abc21b21344c61aa35e344d03f5ee42ca05c2c887640e58ab131aa,swap,ETH,0.2181751,698.16,0.00976628,confirmed,2026-05-24T20:27:00+00:00,2026-05-24T20:34:59+00:00,2026-05-24T20:34:59+00:00
3638,229,0xe02ac3f52a3b4d39b57fc0af817335dbde820401c91149d494ad103d,swap,ARB,0.00058665,0.0,0.00042207,confirmed,2026-07-15T13:12:08+00:00,2026-07-15T13:12:35+00:00,2026-07-15T13:12:35+00:00
3639,229,0xe548d035aa554eb78411f32aa795b96e53968e16b4b9470a9e2cccf5,send,ARB,0.19428782,0.17,0.00916069,confirmed,2026-06-28T07:09:31+00:00,2026-06-28T07:15:30+00:00,2026-06-28T07:15:30+00:00
3640,229,,swap,ARB,2.67247384,2.41,0.00813235,pending,2026-07-21T20:55:55+00:00,,2026-07-21T20:55:55+00:00
3641,229,0xb60bf0068a234b4a978d9850422ce06bcf5c431d6cdc4739a95dd7e4,receive,ARB,0.00066888,0.0,0.00859441,confirmed,2026-06-11T08:59:48+00:00,2026-06-11T09:05:30+00:00,2026-06-11T09:05:30+00:00
3642,229,0xbe89206493664468a866da2a2c0389c8d113f46f9efb41f7b04a7b36,swap,ETH,0.61811857,1977.98,0.00871636,confirmed,2026-08-25T05:11:56+00:00,2026-08-25T05:20:18+00:00,2026-08-25T05:20:18+00:00
3643,229,0x740213f234a640dc8e8a1be8ae810363ef9141ce5eac49cd83c4be02,receive,ARB,0.00210759,0.0,0.00650056,confirmed,2026-08-05T22:55:28+00:00,2026-08-05T22:57:47+00:00,2026-08-05T22:57:47+00:00
3644,229,0xfd7bd593f3694ed58170a2908b6e8e1066b4a004a7844a3389593f42,send,ETH,0.05797484,185.52,0.00251242,failed,2026-08-02T12:01:34+00:00,,2026-08-02T12:01:34+00:00
3645,229,0x701df1956e98447e819176e0e61a63c93d20942bd8fa44e7adb4dd63,swap,ARB,27.06137806,24.36,0.00335061,confirmed,2026-08-20T20:25:29+00:00,2026-08-20T20:35:22+00:00,2026-08-20T20:35:22+00:00
3646,229,0x71aa2274adea4d7eb13d4935d3052f8a129929cfd5534ed2ac64bc6a,receive,ARB,0.04131529,0.04,0.00024744,confirmed,2026-07-11T01:53:27+00:00,2026-07-11T02:02:05+00:00,2026-07-11T02:02:05+00:00
3647,229,0xf797552d2e27431a83eb5286e889083add1b47fc44ba4cf1bac5c49c,swap,ARB,0.18831745,0.17,0.00846854,failed,2026-07-09T07:12:04+00:00,,2026-07-09T07:12:04+00:00
3648,229,0x1a7618785cf3448f8197b78b23c9133538b292734e0b49698aaac6c4,swap,ETH,0.28484323,911.5,0.00297576,failed,2026-05-19T02:09:59+00:00,,2026-05-19T02:09:59+00:00
3649,229,0x4b0ef851ee964d21a78d48da511c1a77efcc0c1b7a864eadbbf39297,receive,ARB,1.69807218,1.53,0.00353203,confirmed,2026-06-28T06:17:18+00:00,2026-06-28T06:17:50+00:00,2026-06-28T06:17:50+00:00
3650,229,0x77d53db1d45d456db8e1e8e1bbff50d4bb97e1a3508843289848c449,swap,ETH,0.06875057,220.0,0.00087025,failed,2026-07-20T14:05:10+00:00,,2026-07-20T14:05:10+00:00
3651,229,0x28684621590a432f96106f037eaa3c665c9d9ba7c6314b899ba46e11,receive,ETH,0.37424398,1197.58,0.00307025,failed,2026-05-25T05:13:09+00:00,,2026-05-25T05:13:09+00:00
3652,229,,send,ARB,0.021448,0.02,0.00376238,pending,2026-08-08T22:51:28+00:00,,2026-08-08T22:51:28+00:00
3653,229,0xe924f72c9ab745d38c84029de90dfd74172555f15c4c460b8b277269,swap,ARB,0.02483531,0.02,0.00814112,confirmed,2026-06-04T23:43:23+00:00,2026-06-04T23:47:10+00:00,2026-06-04T23:47:10+00:00
3654,229,,send,ARB,0.20267163,0.18,0.00713588,pending,2026-06-30T09:30:59+00:00,,2026-06-30T09:30:59+00:00
3655,229,0xbae26f3868204eb68d3c7ddc958473e58b7c496b8b0a4eb9bb436f27,receive,ARB,0.33399697,0.3,0.00897424,confirmed,2026-07-16T10:31:41+00:00,2026-07-16T10:36:37+00:00,2026-07-16T10:36:37+00:00
3656,229,,receive,ARB,0.00270675,0.0,0.00790211,pending,2026-06-02T16:02:09+00:00,,2026-06-02T16:02:09+00:00
3657,229,0x9220d41bdc0c4a23b947433fb551312b6b5d497eaba4471b88aeb7c3,send,ARB,0.07435231,0.07,0.00930828,confirmed,2026-08-16T01:12:25+00:00,2026-08-16T01:15:07+00:00,2026-08-16T01:15:07+00:00
3658,229,,send,ARB,0.00638902,0.01,0.00381848,pending,2026-08-08T15:17:41+00:00,,2026-08-08T15:17:41+00:00
3659,229,0xbc997de57b1242dc9ec8ec7aa6c42cc8a8a1cb530729481f996a5454,receive,ARB,0.01306628,0.01,0.00205371,confirmed,2026-06-06T05:47:45+00:00,2026-06-06T05:50:26+00:00,2026-06-06T05:50:26+00:00
3660,229,0x393aa427e22a41dba5671f1c83746ae05d3c119bd52143bca11f955d,send,ETH,0.3108718,994.79,0.00501472,confirmed,2026-05-25T08:43:03+00:00,2026-05-25T08:49:24+00:00,2026-05-25T08:49:24+00:00
3661,229,0x7a69b9d44480410d94ecb602182cc36d1831f431cbb64ff497627152,send,ARB,1.46273711,1.32,0.00792403,confirmed,2026-05-22T18:36:10+00:00,2026-05-22T18:42:02+00:00,2026-05-22T18:42:02+00:00
3662,229,0x083cc6f8168943a0ba939700dc8e0bea0609202b13b74007abdcf2e0,swap,ARB,2.07361817,1.87,0.00956748,confirmed,2026-07-20T18:15:32+00:00,2026-07-20T18:21:21+00:00,2026-07-20T18:21:21+00:00
3663,229,0x4f81763f90bf4a7c95880e95fbed089fb2f1381b95b54fcd8ea79e1f,receive,ARB,18.32478007,16.49,0.00420614,confirmed,2026-06-23T20:47:25+00:00,2026-06-23T20:53:51+00:00,2026-06-23T20:53:51+00:00
3664,231,0xffdfd02b81eb4bf683155d3f429210b1926e87cd2d564d8fb4985428,receive,USDC,0.17993429,0.18,0.00761541,confirmed,2026-07-20T02:55:36+00:00,2026-07-20T03:00:49+00:00,2026-07-20T03:00:49+00:00
3665,231,0x2b0a694e830e4396b8941e804edaa5866bef5401352f4f2998a6b6f7,receive,ETH,0.11722786,375.13,0.00683688,confirmed,2026-05-21T20:05:47+00:00,2026-05-21T20:09:17+00:00,2026-05-21T20:09:17+00:00
3666,231,0xaa9bc6904a3145d797ba2e6eb2b6855d1d4b982a8f6347839131b4a0,swap,ETH,0.37719952,1207.04,0.00239198,confirmed,2026-08-28T13:08:02+00:00,2026-08-28T13:10:49+00:00,2026-08-28T13:10:49+00:00
3667,231,0x133077d3cd5746208c918bab81cea5bf34a9841ed4764ffc875b058e,receive,USDT,6.23347858,6.23,0.00045686,failed,2026-07-26T21:19:43+00:00,,2026-07-26T21:19:43+00:00
3668,231,0xf133d513ac394e2082eac671ba1466fb0898db33bb364c78b7081067,send,USDC,0.21208939,0.21,0.00979724,failed,2026-08-31T18:29:15+00:00,,2026-08-31T18:29:15+00:00
3669,231,0xe66ab72fe02a48f1bcc5d02dd8e784e05923c2dcb0ce49c5a5e4e14c,send,USDC,0.04379394,0.04,0.0037573,confirmed,2026-05-18T10:59:30+00:00,2026-05-18T11:05:55+00:00,2026-05-18T11:05:55+00:00
3670,231,0xf9d2b243ace644eb9671d0d7acb6ed5c0f6dd644fd3c47e5808d0356,swap,ETH,0.09639269,308.46,0.00711081,confirmed,2026-06-20T16:49:44+00:00,2026-06-20T16:50:33+00:00,2026-06-20T16:50:33+00:00
3671,231,0x9572981983db4c1f8036065b3e53d15052fc417f09724135a5f1ad78,send,USDT,0.0159648,0.02,0.00910551,confirmed,2026-06-27T01:28:45+00:00,2026-06-27T01:38:34+00:00,2026-06-27T01:38:34+00:00
3672,231,0x69f7cfbe7ace4b38a321f0fee8c8d9db7a673ace398541208bd39545,swap,USDC,0.35759097,0.36,0.0099434,failed,2026-06-26T20:04:18+00:00,,2026-06-26T20:04:18+00:00
3673,231,0xbff9b7f309b94f4d93c8ebe495f11240f768d6f367804823b398f0e4,receive,USDC,0.31219893,0.31,0.00953066,failed,2026-05-24T03:52:30+00:00,,2026-05-24T03:52:30+00:00
3674,231,0x16541d09f0c24d768c06f33917d73862a99d1cdcd85e480891112e87,receive,ETH,0.59156662,1893.01,0.00437954,failed,2026-08-07T07:28:33+00:00,,2026-08-07T07:28:33+00:00
3675,231,0xd3a521bfcbde4ee6a3d68d17cf3cee08d422a5dbaa9546a9942bd5da,receive,USDC,0.14188819,0.14,0.00194484,confirmed,2026-06-29T05:12:56+00:00,2026-06-29T05:15:19+00:00,2026-06-29T05:15:19+00:00
3676,231,,receive,USDT,0.1252223,0.13,0.00313885,pending,2026-07-29T13:35:16+00:00,,2026-07-29T13:35:16+00:00
